symbol	ensg	mapped	log_ppm
EPHX1	ENSG00000143819	True	1.6730209071288962
RANGAP1	ENSG00000100401	True	1.6720978579357175
SPARCL1	ENSG00000152583	True	1.6711728427150832
JPT2	ENSG00000206053	True	1.6711728427150832
PRKACB	ENSG00000142875	True	1.670245853074124
AMY1B	ENSG00000174876	True	1.6693168805661123
AMY1C	ENSG00000187733	True	1.6693168805661123
AMY1A	ENSG00000237763	True	1.6693168805661123
ROCK2	ENSG00000134318	True	1.6683859166900001
NDUFS8	ENSG00000110717	True	1.6683859166900001
PRPSAP2	ENSG00000141127	True	1.667452952889954
NSF	ENSG00000073969	True	1.667452952889954
UBXN1	ENSG00000162191	True	1.667452952889954
COL1A1	ENSG00000108821	True	1.667452952889954
STK24	ENSG00000102572	True	1.6665179805548809
AIMP2	ENSG00000106305	True	1.6665179805548809
MCM6	ENSG00000076003	True	1.6665179805548809
TOP1	ENSG00000198900	True	1.665580991017953
CCAR2	ENSG00000158941	True	1.665580991017953
SAFB	ENSG00000160633	True	1.6646419755561255
PURA		False	1.6646419755561255
SRSF11	ENSG00000116754	True	1.6646419755561255
TAF15	ENSG00000270647	True	1.662757831681574
RRAS	ENSG00000126458	True	1.6618126855372612
EIF3H	ENSG00000147677	True	1.6618126855372612
GATD3A		False	1.6618126855372612
DPY30	ENSG00000162961	True	1.6618126855372612
CBR3	ENSG00000159231	True	1.6608654780038692
NBL1	ENSG00000158747	True	1.6608654780038692
LAMC1	ENSG00000135862	True	1.6608654780038692
TOMM70	ENSG00000154174	True	1.6608654780038692
MYDGF	ENSG00000074842	True	1.6608654780038692
HSPE1-MOB4	ENSG00000270757	True	1.6608654780038692
GLRX3	ENSG00000108010	True	1.6608654780038692
ATP6V1G1	ENSG00000136888	True	1.6599162000698502
ARPC5L	ENSG00000136950	True	1.6599162000698502
USP5	ENSG00000111667	True	1.658964842664435
LSM8	ENSG00000128534	True	1.658964842664435
IGHV3-43D		False	1.6580113966571124
PIGR	ENSG00000162896	True	1.6580113966571124
HDLBP	ENSG00000115677	True	1.657055852857104
RPL36A-HNRNPH2		False	1.657055852857104
ACTN3	ENSG00000248746	True	1.657055852857104
PPP2CA	ENSG00000113575	True	1.6560982020128319
DDTL	ENSG00000099974	True	1.6541765418779606
ITPA	ENSG00000125877	True	1.6541765418779606
AP2A1	ENSG00000196961	True	1.6541765418779606
QARS1	ENSG00000172053	True	1.6541765418779606
BLMH	ENSG00000108578	True	1.6541765418779606
PAFAH1B1	ENSG00000007168	True	1.6541765418779606
CRABP2	ENSG00000143320	True	1.6532125137753437
UGGT1	ENSG00000136731	True	1.6522463410033232
PARVA	ENSG00000197702	True	1.6522463410033232
RAC3	ENSG00000169750	True	1.651278013998144
CHGA	ENSG00000100604	True	1.651278013998144
CYFIP1	ENSG00000273749	True	1.651278013998144
PPP2CB	ENSG00000104695	True	1.6503075231319364
E5RI56_HUMAN		False	1.6503075231319364
PTGS1	ENSG00000095303	True	1.6503075231319364
AK4	ENSG00000162433	True	1.6503075231319364
HMGCL	ENSG00000117305	True	1.6483600109809315
EEF1E1	ENSG00000124802	True	1.6483600109809315
SQOR	ENSG00000137767	True	1.6483600109809315
NEXN	ENSG00000162614	True	1.6483600109809315
CES1	ENSG00000198848	True	1.6473829701146199
WDR61		False	1.6473829701146199
C2orf88	ENSG00000187699	True	1.6464037262230695
CRK	ENSG00000167193	True	1.6464037262230695
SF3A2	ENSG00000104897	True	1.6464037262230695
USO1	ENSG00000138768	True	1.6454222693490919
CLNS1A	ENSG00000074201	True	1.6454222693490919
LAMP1	ENSG00000185896	True	1.6454222693490919
CAMK2D	ENSG00000145349	True	1.6444385894678386
KLK3	ENSG00000142515	True	1.6444385894678386
KIF5B	ENSG00000170759	True	1.6434526764861874
RAB8B		False	1.6434526764861874
UBE2V2		False	1.6424645202421213
LEP	ENSG00000174697	True	1.6424645202421213
IMPA1	ENSG00000133731	True	1.6424645202421213
YES1	ENSG00000176105	True	1.6414741105040995
GFAP	ENSG00000131095	True	1.6414741105040995
GAR1	ENSG00000109534	True	1.640481436970422
ESAM	ENSG00000149564	True	1.640481436970422
DNM2	ENSG00000079805	True	1.639486489268586
ALDH6A1	ENSG00000119711	True	1.639486489268586
ADRM1	ENSG00000130706	True	1.6384892569546374
RPS10-NUDT3	ENSG00000270800	True	1.6384892569546374
ACTR1B		False	1.6384892569546374
RAB35	ENSG00000111737	True	1.6384892569546374
MBP	ENSG00000197971	True	1.6374897295125106
IFI30	ENSG00000216490	True	1.6374897295125106
DKC1	ENSG00000130826	True	1.6374897295125106
SNRPC	ENSG00000124562	True	1.6364878963533653
RALA	ENSG00000006451	True	1.6364878963533653
CLTB	ENSG00000175416	True	1.6364878963533653
SNX6	ENSG00000129515	True	1.6364878963533653
S100A7	ENSG00000143556	True	1.6354837468149122
RAB18	ENSG00000099246	True	1.6354837468149122
HIBCH	ENSG00000198130	True	1.6354837468149122
CTNNA1	ENSG00000044115	True	1.6354837468149122
PSMD10	ENSG00000101843	True	1.6344772701607315
CBX5	ENSG00000094916	True	1.6344772701607315
HTN1	ENSG00000126550	True	1.6344772701607315
SDHB	ENSG00000117118	True	1.6334684555795864
RHOB		False	1.6324572921847242
FHL2	ENSG00000115641	True	1.6324572921847242
RASA3	ENSG00000185989	True	1.6324572921847242
TIMM9	ENSG00000100575	True	1.6324572921847242
SLC25A31	ENSG00000151475	True	1.631443769013172
G3BP2	ENSG00000138757	True	1.631443769013172
KRT33B	ENSG00000131738	True	1.6304278750250238
HLA-DRB1	ENSG00000196126	True	1.6294095991027189
MGST1	ENSG00000008394	True	1.6294095991027189
NPLOC4	ENSG00000182446	True	1.6294095991027189
UBA7	ENSG00000182179	True	1.6294095991027189
DRG1	ENSG00000185721	True	1.6273658565927327
QDPR	ENSG00000151552	True	1.6273658565927327
IPO7	ENSG00000205339	True	1.6253124509616739
MT-ND1	ENSG00000198888	True	1.6242820958356683
RPS4Y1	ENSG00000129824	True	1.6232492903979006
IER3IP1	ENSG00000134049	True	1.6232492903979006
SNRNP200	ENSG00000144028	True	1.6222140229662954
TIPRL	ENSG00000143155	True	1.6222140229662954
NT5C	ENSG00000125458	True	1.6211762817750353
PRKACA	ENSG00000072062	True	1.6201360549737576
SH3GL1	ENSG00000141985	True	1.6201360549737576
COL1A2	ENSG00000164692	True	1.6190933306267428
THRAP3	ENSG00000054118	True	1.6180480967120927
PYM1	ENSG00000170473	True	1.6180480967120927
AKR1C1	ENSG00000187134	True	1.6180480967120927
SCFD1	ENSG00000092108	True	1.6170003411208989
AP1G1	ENSG00000166747	True	1.6170003411208989
TGFB1I1	ENSG00000140682	True	1.6170003411208989
OGDH	ENSG00000105953	True	1.6170003411208989
TMEM109	ENSG00000110108	True	1.615950051656401
U2AF1L5		False	1.615950051656401
SUMO1	ENSG00000116030	True	1.615950051656401
COMP		False	1.6148972160331345
NHP2	ENSG00000145912	True	1.6148972160331345
DYNC1I2	ENSG00000077380	True	1.6138418218760693
F8VP50_HUMAN		False	1.6138418218760693
CHMP5	ENSG00000086065	True	1.6138418218760693
TFAM	ENSG00000108064	True	1.6138418218760693
MTAP	ENSG00000099810	True	1.6138418218760693
EIF4EBP1	ENSG00000187840	True	1.6127838567197355
LARS1	ENSG00000133706	True	1.6117233080073419
LRRC47	ENSG00000130764	True	1.6117233080073419
NSUN2	ENSG00000037474	True	1.6117233080073419
PSPC1	ENSG00000121390	True	1.6117233080073419
PPP2R1B	ENSG00000137713	True	1.6117233080073419
BUD31	ENSG00000106245	True	1.6117233080073419
KRT83	ENSG00000170523	True	1.6117233080073419
RAB5B	ENSG00000111540	True	1.61066016308988
WDR77	ENSG00000116455	True	1.61066016308988
UPF1	ENSG00000005007	True	1.6095944092252201
SLURP1	ENSG00000126233	True	1.6095944092252201
ADD1	ENSG00000087274	True	1.6095944092252201
RECQL	ENSG00000004700	True	1.608526033577194
NUP62	ENSG00000213024	True	1.608526033577194
KRT15	ENSG00000171346	True	1.608526033577194
LY6G6F	ENSG00000204424	True	1.608526033577194
ACOT13	ENSG00000112304	True	1.608526033577194
GNAZ	ENSG00000128266	True	1.6074550232146685
SRRT	ENSG00000087087	True	1.6074550232146685
RIDA	ENSG00000132541	True	1.6074550232146685
HDHD2	ENSG00000167220	True	1.6074550232146685
CNN1	ENSG00000130176	True	1.6074550232146685
APP	ENSG00000142192	True	1.606381365110605
PPIH	ENSG00000171960	True	1.6053050461411094
SPCS2	ENSG00000118363	True	1.6053050461411094
QSOX1		False	1.6053050461411094
RBMXL1	ENSG00000213516	True	1.6053050461411094
ADSL	ENSG00000239900	True	1.6053050461411094
PHPT1	ENSG00000054148	True	1.6053050461411094
PHF5A	ENSG00000100410	True	1.60422605308447
CPS1	ENSG00000021826	True	1.6031443726201824
TXNRD1	ENSG00000198431	True	1.6031443726201824
ADK	ENSG00000156110	True	1.6031443726201824
CTBS	ENSG00000117151	True	1.6031443726201824
LRRFIP2	ENSG00000093167	True	1.6020599913279623
DYNC1H1	ENSG00000197102	True	1.6009728956867482
RAP1GDS1	ENSG00000138698	True	1.6009728956867482
RALB	ENSG00000144118	True	1.5998830720736879
DENR	ENSG00000139726	True	1.5998830720736879
ASS1	ENSG00000130707	True	1.5998830720736879
BPIFA2	ENSG00000131050	True	1.5998830720736879
CCL15		False	1.5998830720736879
SPCS3	ENSG00000129128	True	1.5987905067631152
KRAS	ENSG00000133703	True	1.5987905067631152
OAT	ENSG00000065154	True	1.5987905067631152
ABHD10	ENSG00000144827	True	1.5976951859255124
MRPS23	ENSG00000181610	True	1.5976951859255124
FAM162A	ENSG00000114023	True	1.5965970956264601
FAM136A	ENSG00000035141	True	1.5965970956264601
CKMT1B	ENSG00000237289	True	1.5965970956264601
CKMT1A	ENSG00000223572	True	1.5965970956264601
UNC45A	ENSG00000140553	True	1.5954962218255742
PRKCB	ENSG00000166501	True	1.5954962218255742
CTSH	ENSG00000103811	True	1.5954962218255742
SEC31A	ENSG00000138674	True	1.5943925503754266
CA13	ENSG00000185015	True	1.5943925503754266
ISOC2	ENSG00000063241	True	1.5943925503754266
IFI16	ENSG00000163565	True	1.5932860670204574
DPT		False	1.5921767573958667
TKFC	ENSG00000149476	True	1.5921767573958667
RFTN1	ENSG00000131378	True	1.5921767573958667
ATP5MD		False	1.591064607026499
IVD	ENSG00000128928	True	1.591064607026499
ARL8A	ENSG00000143862	True	1.5899496013257077
ATXN10	ENSG00000130638	True	1.5899496013257077
FKBP5	ENSG00000096060	True	1.5888317255942073
CHMP4B	ENSG00000101421	True	1.5888317255942073
ATP1A3	ENSG00000105409	True	1.5888317255942073
ACAA1	ENSG00000060971	True	1.5888317255942073
BPNT1	ENSG00000162813	True	1.5877109650189114
EMILIN1	ENSG00000138080	True	1.5877109650189114
CD4	ENSG00000010610	True	1.5877109650189114
GMFB	ENSG00000197045	True	1.5877109650189114
AP2M1	ENSG00000161203	True	1.586587304671755
LGALS7B	ENSG00000178934	True	1.5854607295085006
LGALS7	ENSG00000205076	True	1.5854607295085006
ABHD11	ENSG00000106077	True	1.5854607295085006
TPP2	ENSG00000134900	True	1.5843312243675307
PMPCA	ENSG00000165688	True	1.5843312243675307
SSRP1	ENSG00000149136	True	1.5843312243675307
SUCLG2	ENSG00000172340	True	1.5843312243675307
PPCS	ENSG00000127125	True	1.5831987739686226
BZW2	ENSG00000136261	True	1.5831987739686226
FLII	ENSG00000177731	True	1.5831987739686226
LANCL1	ENSG00000115365	True	1.5820633629117087
KRT27	ENSG00000171446	True	1.5820633629117087
EIF2B1	ENSG00000111361	True	1.5809249756756194
NDUFV2	ENSG00000178127	True	1.5809249756756194
PABPC3	ENSG00000151846	True	1.5809249756756194
MAVS	ENSG00000088888	True	1.5797835966168101
PRPF8	ENSG00000174231	True	1.5797835966168101
SUPT16H	ENSG00000092201	True	1.5786392099680724
SUGT1	ENSG00000165416	True	1.5774917998372253
KTN1	ENSG00000126777	True	1.5774917998372253
LAMTOR3	ENSG00000109270	True	1.5763413502057928
FCGR3A	ENSG00000203747	True	1.5763413502057928
GMPS		False	1.5763413502057928
RAB37		False	1.575187844927661
SRSF6	ENSG00000124193	True	1.575187844927661
PLP2	ENSG00000102007	True	1.575187844927661
PDCD4	ENSG00000150593	True	1.575187844927661
EPB41L2	ENSG00000079819	True	1.5740312677277188
DHRS7	ENSG00000100612	True	1.5740312677277188
NIPSNAP2	ENSG00000146729	True	1.5740312677277188
RPA1	ENSG00000132383	True	1.5740312677277188
ALDH3A2	ENSG00000072210	True	1.5740312677277188
RCN1	ENSG00000049449	True	1.57287160220048
PRPS2	ENSG00000101911	True	1.57287160220048
GATM	ENSG00000171766	True	1.57287160220048
CLINT1	ENSG00000113282	True	1.57287160220048
DTYMK	ENSG00000168393	True	1.5717088318086876
C7orf50	ENSG00000146540	True	1.5705429398818975
MT-ATP6		False	1.5705429398818975
GPS1		False	1.5693739096150459
SRRM1	ENSG00000133226	True	1.5693739096150459
CTSL	ENSG00000135047	True	1.5693739096150459
PRMT5	ENSG00000100462	True	1.5693739096150459
FYB1	ENSG00000082074	True	1.5693739096150459
PRKAR2A	ENSG00000114302	True	1.568201724066995
PYCR1	ENSG00000183010	True	1.568201724066995
CDH5	ENSG00000179776	True	1.568201724066995
KRT35	ENSG00000197079	True	1.568201724066995
LBP	ENSG00000129988	True	1.5670263661590604
PLPBP	ENSG00000147471	True	1.5658478186735176
AHNAK	ENSG00000124942	True	1.5658478186735176
NTPCR	ENSG00000135778	True	1.5646660642520893
MOGS	ENSG00000115275	True	1.5646660642520893
SARNP	ENSG00000205323	True	1.5646660642520893
CBFB	ENSG00000067955	True	1.5634810853944108
KRT31	ENSG00000094796	True	1.5634810853944108
GH1	ENSG00000259384	True	1.5634810853944108
RDH13	ENSG00000160439	True	1.5622928644564746
MMP9	ENSG00000100985	True	1.5622928644564746
MAP2K2	ENSG00000126934	True	1.561101383649056
ALCAM	ENSG00000170017	True	1.561101383649056
SUCLA2	ENSG00000136143	True	1.5599066250361124
SRPRB	ENSG00000144867	True	1.5587085705331658
HPCAL1	ENSG00000115756	True	1.5587085705331658
GET3	ENSG00000198356	True	1.557507201905658
PEF1		False	1.557507201905658
GRN	ENSG00000030582	True	1.557507201905658
AIP	ENSG00000110711	True	1.5563025007672873
LEAP2		False	1.5563025007672873
GFPT1		False	1.5563025007672873
CKAP5	ENSG00000175216	True	1.5563025007672873
SNCB	ENSG00000074317	True	1.5550944485783191
SUMO4	ENSG00000177688	True	1.5550944485783191
PFN2	ENSG00000070087	True	1.5538830266438743
TMEM256		False	1.5538830266438743
SLC25A12	ENSG00000115840	True	1.5526682161121932
PTRH2	ENSG00000141378	True	1.5526682161121932
PRPF31	ENSG00000105618	True	1.5526682161121932
RFC4	ENSG00000163918	True	1.5526682161121932
AGR2	ENSG00000106541	True	1.551449997972875
GLUD2	ENSG00000182890	True	1.551449997972875
APEH	ENSG00000164062	True	1.551449997972875
CCDC126	ENSG00000169193	True	1.550228353055094
CDK5RAP3	ENSG00000108465	True	1.550228353055094
UGDH	ENSG00000109814	True	1.5490032620257879
COPS7A	ENSG00000111652	True	1.5490032620257879
PBDC1	ENSG00000102390	True	1.5490032620257879
GNA13	ENSG00000120063	True	1.5477747053878226
CEACAM6	ENSG00000086548	True	1.5477747053878226
LUC7L2	ENSG00000146963	True	1.5477747053878226
CKMT2	ENSG00000131730	True	1.5477747053878226
MRPL11	ENSG00000174547	True	1.5477747053878226
LETM1	ENSG00000168924	True	1.546542663478131
PSMD9	ENSG00000110801	True	1.546542663478131
OCIAD2	ENSG00000145247	True	1.546542663478131
SNX2	ENSG00000205302	True	1.545307116465824
TUBAL3	ENSG00000178462	True	1.545307116465824
PIN4	ENSG00000102309	True	1.545307116465824
NUMA1	ENSG00000137497	True	1.5440680443502757
ACTL6A	ENSG00000136518	True	1.54282542695918
PRB2		False	1.54282542695918
TECR	ENSG00000099797	True	1.54282542695918
ADH4	ENSG00000198099	True	1.54282542695918
EIF4G2	ENSG00000110321	True	1.54282542695918
PICALM	ENSG00000073921	True	1.541579243946581
DDX3Y	ENSG00000067048	True	1.541579243946581
HDAC1	ENSG00000116478	True	1.541579243946581
MYBPC3	ENSG00000134571	True	1.541579243946581
CTNNB1	ENSG00000168036	True	1.541579243946581
DCTPP1	ENSG00000179958	True	1.541579243946581
CPT2	ENSG00000157184	True	1.5403294747908738
TMCO1	ENSG00000143183	True	1.5403294747908738
SDF4	ENSG00000078808	True	1.5403294747908738
UBAP2L	ENSG00000143569	True	1.5403294747908738
ADSS2	ENSG00000035687	True	1.5403294747908738
COPS2	ENSG00000166200	True	1.5403294747908738
TST	ENSG00000128311	True	1.5390760987927767
LYAR	ENSG00000145220	True	1.5390760987927767
DCTN3	ENSG00000137100	True	1.5390760987927767
TSNAX	ENSG00000116918	True	1.5390760987927767
SLC16A1	ENSG00000155380	True	1.5378190950732742
PFDN1	ENSG00000113068	True	1.5378190950732742
FDXR	ENSG00000161513	True	1.5378190950732742
MFAP5	ENSG00000197614	True	1.5378190950732742
ATP6V1F	ENSG00000128524	True	1.5365584425715302
ZC3H15	ENSG00000065548	True	1.5365584425715302
METAP1	ENSG00000164024	True	1.5365584425715302
CRLF3	ENSG00000176390	True	1.5365584425715302
TFPI	ENSG00000003436	True	1.5352941200427705
MYL2	ENSG00000111245	True	1.5352941200427705
MAGED2	ENSG00000102316	True	1.534026106056135
PSMD5	ENSG00000095261	True	1.534026106056135
ARL3	ENSG00000138175	True	1.534026106056135
MRPL12	ENSG00000262814	True	1.5327543789924978
PPP1R11	ENSG00000204619	True	1.5327543789924978
BCAT2	ENSG00000105552	True	1.5327543789924978
SPCS1	ENSG00000114902	True	1.5327543789924978
POLR2E	ENSG00000099817	True	1.5314789170422551
SBDS	ENSG00000126524	True	1.5314789170422551
ERAP1	ENSG00000164307	True	1.5314789170422551
MCU	ENSG00000156026	True	1.530199698203082
FLOT2	ENSG00000132589	True	1.530199698203082
UFM1	ENSG00000120686	True	1.5289167002776547
MTHFD2	ENSG00000065911	True	1.5289167002776547
CPOX		False	1.5276299008713388
SPTB	ENSG00000070182	True	1.5276299008713388
PNO1		False	1.5276299008713388
HMGN4		False	1.5276299008713388
MYOZ2	ENSG00000172399	True	1.526339277389844
SRL	ENSG00000185739	True	1.526339277389844
SRP72	ENSG00000174780	True	1.526339277389844
PRPS1	ENSG00000147224	True	1.526339277389844
DDRGK1	ENSG00000198171	True	1.526339277389844
GYPC	ENSG00000136732	True	1.526339277389844
EIF2AK2	ENSG00000055332	True	1.5250448070368452
API5	ENSG00000166181	True	1.5250448070368452
HDAC2	ENSG00000196591	True	1.5250448070368452
MYADM		False	1.5250448070368452
AMY2A	ENSG00000243480	True	1.5237464668115646
AMY2B	ENSG00000240038	True	1.5224442335063197
CCDC86	ENSG00000110104	True	1.5211380837040362
TYMS	ENSG00000176890	True	1.5211380837040362
DYNC1LI1	ENSG00000144635	True	1.5211380837040362
S100B	ENSG00000160307	True	1.5211380837040362
RASGRP2	ENSG00000068831	True	1.5198279937757189
H3-2		False	1.5198279937757189
EPB41	ENSG00000159023	True	1.5198279937757189
TPR	ENSG00000047410	True	1.5198279937757189
CDA	ENSG00000158825	True	1.5185139398778875
CLTCL1	ENSG00000070371	True	1.5185139398778875
MASP1	ENSG00000127241	True	1.5185139398778875
ALDH4A1	ENSG00000159423	True	1.5171958979499742
PPP1R14A	ENSG00000167641	True	1.5171958979499742
ARL6IP1	ENSG00000170540	True	1.515873843711679
PFAS	ENSG00000178921	True	1.5145477526602862
JAM3	ENSG00000166086	True	1.5145477526602862
SEC23A	ENSG00000100934	True	1.5145477526602862
NDRG1	ENSG00000104419	True	1.513217600067939
IGF2BP3	ENSG00000136231	True	1.513217600067939
NDUFB11	ENSG00000147123	True	1.513217600067939
TTLL12	ENSG00000100304	True	1.513217600067939
PRKCA	ENSG00000154229	True	1.513217600067939
UBE2V1		False	1.513217600067939
RAVER1	ENSG00000161847	True	1.5118833609788744
SRP68	ENSG00000167881	True	1.5118833609788744
TFG	ENSG00000114354	True	1.5118833609788744
ARL1	ENSG00000120805	True	1.5118833609788744
CSNK2A1	ENSG00000101266	True	1.510545010206612
HAT1	ENSG00000128708	True	1.510545010206612
KRT79	ENSG00000185640	True	1.510545010206612
GMPPB	ENSG00000173540	True	1.510545010206612
GLUL	ENSG00000135821	True	1.510545010206612
PCK2	ENSG00000100889	True	1.5092025223311027
TMEM205	ENSG00000105518	True	1.5092025223311027
LSM7	ENSG00000130332	True	1.5092025223311027
NAA10	ENSG00000102030	True	1.5092025223311027
SEC13	ENSG00000157020	True	1.5092025223311027
NAA50	ENSG00000121579	True	1.5092025223311027
RAD50	ENSG00000113522	True	1.507855871695831
L7N2F9_HUMAN		False	1.506505032404872
DBH	ENSG00000123454	True	1.506505032404872
GSPT1	ENSG00000103342	True	1.506505032404872
COPS8	ENSG00000198612	True	1.505149978319906
BTK	ENSG00000010671	True	1.505149978319906
MAT2B	ENSG00000038274	True	1.505149978319906
PPM1F	ENSG00000100034	True	1.505149978319906
FNBP1	ENSG00000187239	True	1.505149978319906
STIM1	ENSG00000167323	True	1.503790683057181
ASNS	ENSG00000070669	True	1.5024271199844328
MYCT1		False	1.5024271199844328
CTSA	ENSG00000064601	True	1.5024271199844328
SSR1	ENSG00000124783	True	1.5024271199844328
MRPS31	ENSG00000102738	True	1.5024271199844328
TMEM33	ENSG00000109133	True	1.5024271199844328
UFC1	ENSG00000143222	True	1.5024271199844328
SCP2	ENSG00000116171	True	1.5024271199844328
TOLLIP	ENSG00000078902	True	1.5010592622177514
PSMD8	ENSG00000099341	True	1.5010592622177514
NCAM1	ENSG00000149294	True	1.5010592622177514
TMEM43	ENSG00000170876	True	1.5010592622177514
PROCR	ENSG00000101000	True	1.5010592622177514
GOLPH3	ENSG00000113384	True	1.5010592622177514
UQCRQ	ENSG00000164405	True	1.5010592622177514
CSNK2A2		False	1.4996870826184039
CAPN2	ENSG00000162909	True	1.4983105537896004
